,dts,pwm3901_vx,pwm3901_vy,openvr_vx,openvr_vy,openvr_vz,openvr_v_angx,openvr_v_angy,openvr_v_angz
0,0.0041577816009521484,0.0,0.0,-0.10210804889918167,-0.008755708165802019,-0.023354270937558742,-0.3637523134482751,-0.03585386080819633,0.0042885720248874715
1,0.20462584495544434,0.0,0.0,0.014365302622001204,0.0253110595686759,-0.1007463778398798,-0.971222760709537,0.5216180995823466,-0.07249462247921556
2,0.4052245616912842,0.0,0.0,0.02389208300560243,0.06727580637623778,-0.048608857015103604,-0.23567794947789078,0.0757074651331936,0.23919830344573817
3,0.6057982444763184,0.0,0.0,-0.002778852048671671,-0.021252608906916184,-0.027899978675624944,0.13769069848382895,0.13177027544948203,0.011886256717361092
4,0.8063597679138184,0.0,0.0,-0.004237303240857603,0.025664942855969704,-0.028801365270354706,0.5352965164621218,0.14685584579501443,-0.04004325600899561
5,1.007054328918457,0.0,0.0,-0.007361326274287038,0.07764677476207416,-0.09824090959255534,4.303007562018475,0.4752272819038671,-0.07985713872032463
6,1.2075819969177246,-1300.579334117647,88.61834911764706,0.005478379544648255,-0.055758291816624984,-0.03708449473111747,4.062226955510453,0.23146218822967657,-0.33234483821126015
7,1.4080557823181152,-15.168522500000027,95.40637,-0.0017389350793974023,-0.09869989668380326,-0.011560013947803333,-0.5093509469590609,-0.014139012959133473,-0.5181676341007178
8,1.608611822128296,48.39954,34.542707500000006,0.015837689109385288,-0.029227824722390446,0.025614561260182446,-0.8735714917599906,-0.25628301060465286,-0.2182273247384351
9,1.8091273307800293,1308.5029650000001,-71.02286611111113,0.034760137789110926,-0.12183883766767961,0.02417387557810015,-5.3401524285540924,-0.33249930655492965,-0.3357021278263812
10,2.0095691680908203,1191.7408666666665,71.84873222222221,0.0006951524414055381,-0.06430412052996116,-0.053609861953424584,-2.4810390982089947,-0.020005411357071498,0.07526370403603005
11,2.2100918292999268,149.87645875,-46.145223125,-0.0047197874370993745,-0.004051762568910676,-0.04276205081547465,-0.0920329343605519,0.12461050171850227,-0.12715706814061528
12,2.410687208175659,1144.4996799999997,-111.63419499999998,-0.05223266134475218,-0.10825755060240144,-0.12587910912500028,-11.438742929091722,0.5323738525164,1.3472533385596237
13,2.6114187240600586,1208.71986,-345.2549749999999,-0.05427606374322656,0.0440787090308349,0.05117111522710181,-0.16842158345870484,-0.9118863606005059,-0.004202507452824253
14,2.8121399879455566,93.66186000000003,35.34373500000002,0.002350652106636077,-0.016786206950897983,0.030708415823301062,-0.2513933761017976,-0.20235601272949177,0.01729943233825327
15,3.0126960277557373,-1015.6946822222222,215.5911427777778,0.06932215306349866,0.18921832907507885,0.08047625866612132,8.818732423853739,-0.6210826439131999,-0.9287484200194688
16,3.213432550430298,-1775.9269905882354,-110.74930176470585,-0.023134262866528848,-0.005144970449197523,-0.07857939677754834,1.669398429158675,0.11010592160139177,-0.5339536021127084
17,3.414179563522339,-33.544791764705884,45.11934529411765,0.005784678734701643,-0.038505373934262795,-0.02734762712458644,-0.12920642445784195,0.20815385320510357,-0.12817088825353434
18,3.6148715019226074,317.1134011764706,-1023.3974352941175,0.22228797791778102,0.20063310415071273,-0.04180677720712378,0.3971930847692529,-0.35609026619088685,4.262696620370433
19,3.8157505989074707,55.53040653846152,-918.4837188461537,0.11289200276590657,0.03354149651012327,-0.04235263766836987,0.35527367547747635,0.010110703704661161,0.5190571151036074
20,4.016354322433472,-60.82967235294117,-168.79313147058818,0.019873496509313016,0.0011403365559919066,-0.0006852124368353648,0.07390998343933708,-0.013490692309686317,-0.13248886182161831
21,4.217010736465454,-295.9272019999999,2076.9593879999993,-0.02283056180122578,-0.17199428250905552,0.06491402259841962,0.9745320420055008,-0.45747237217636716,-4.530243345856637
22,4.417564392089844,-140.16093906249995,267.5585590624999,-0.0071943161760499915,-0.06435094823307859,0.002154469346985781,-0.44959675800705756,-0.01535959842332249,-0.45942886513358944
23,4.618027448654175,147.09885699999995,7.936177,-0.01923769553310763,-0.09690335033624106,0.006878253706455952,-0.40028311529706007,0.40465353839446133,-1.047437009314362
24,4.818536043167114,299.24711499999984,1286.3411449999992,0.02525650731437354,-0.4445373621709908,0.0434477070256561,0.6949532338760371,0.5715541548664587,-2.7878316094420255
25,5.019190788269043,-37.169963333333314,362.0911983333333,-0.01990108939624003,-0.09264046174788765,0.05103457124779989,-0.10685026580227602,0.08527563235231267,-0.16144443012520823
26,5.219753742218018,39.29428499999998,-97.15041999999997,0.019281854524246984,0.04199323412849086,-0.046319823940018635,0.038497615597887856,-0.22897205140598337,0.5932792619975592
27,5.420357942581177,13.833593333333324,-265.9750616666666,0.046598353935219605,0.2843542684726308,-0.04266934511630084,1.1177903317696614,-0.5872248994790452,4.633988744661987
28,5.620922565460205,-46.51689999999999,-1568.7915699999996,0.032365620304665804,0.12248169690392101,-0.08892995528457208,-0.14957964083680186,1.0452324156596324,1.402852458773306
29,5.821603536605835,-39.42856441176468,100.81711411764704,-0.005324203556478489,-0.005012612360390139,-0.019102305740221537,0.1376955437455236,0.22554553690306622,-0.3719159039536762
30,6.02235221862793,6.291102352941175,-28.940124117647066,0.0007218618272316693,0.09457579601953237,-0.012524448426757711,-0.5478963033004263,-0.011231059520641143,1.81177868866892
31,6.223303318023682,220.59725911764707,-1124.4570767647058,0.21737488726544096,0.1234760231373951,0.011047458666956736,-0.4676577614014005,-0.5081582532380973,1.55195300987904
32,6.423911094665527,93.16314441176468,-268.894648235294,0.08268307676373238,0.03185961218682202,0.013636214416725766,-0.09986812069689262,0.06154269084636486,0.2461668788859789
