,dts,pwm3901_vx,pwm3901_vy,openvr_vx,openvr_vy,openvr_vz,openvr_v_angx,openvr_v_angy,openvr_v_angz
0,0.004095792770385742,0.0,0.0,0.35339892171731513,-0.5978929195311613,0.3195062650354469,-0.13906244850605273,-0.19967822468838192,-0.5932801299613475
1,0.2046811580657959,0.0,0.0,0.25178930492254226,-0.47647863722056105,0.17985681816588434,-0.5694029155008262,0.23512150677469576,-0.42169148684558316
2,0.4052145481109619,0.0,0.0,0.24746382639970593,-0.4510538039063497,0.050394409645278644,0.5302016007206294,-0.533698529844206,-0.03330239225475401
3,0.6058492660522461,0.0,0.0,0.18504663765517745,-0.4090793183786837,-0.04101822825302607,0.10655175665802424,0.6325090343136162,0.4358598682287857
4,0.8064186573028564,0.0,0.0,0.12632385884110303,-0.3245211618940807,0.08314026139013575,0.39489099701560604,0.33375388306915643,0.515049692656364
5,1.0070910453796387,0.0,0.0,0.1032095647186827,-0.37446760142954866,0.1870068060688741,-0.4531493365743103,0.02969327176554646,-0.3752601753126508
6,1.207627296447754,-33.71204868421053,56.707800000000006,0.037175081653733545,-0.1090071600656485,0.1063925407474333,-0.009433175155329931,-0.1326182495149454,-0.8517179601506495
7,1.4080839157104492,8.720910000000003,-66.319565,0.06927524051861486,-0.006776400645289702,0.10404249348520775,-0.20159564006093114,-0.3666867823944384,-0.3503832366605797
8,1.6088125705718994,-11.09589555555556,-1.8562255555555562,-0.009303886497074816,-0.08944761308208096,0.05808331422570621,-0.04639880558997158,-0.6641848516037613,-0.16549324979105542
9,1.8094761371612549,17.790605,-4.114387222222222,-0.011948992025800763,-0.03409935618914001,0.009252891724649433,-0.06755766248550665,-0.30068607626675026,-0.010886249009777346
10,2.0101101398468018,5.731460000000001,5.70753,0.006646099063095077,-0.04986867952482272,-0.08387881976005616,-0.24136037432352173,0.08267791822634718,-0.0818053696383556
11,2.2109155654907227,15.80807111111111,45.426662222222234,0.012887542363323241,-0.06269015751056867,0.09963375117527325,0.06536008772044753,-0.28583181594602103,-0.04066083766645168
12,2.4114794731140137,87.31115000000003,-68.65072666666669,0.03886308886324019,-0.05414522335682221,0.3142556669301414,-0.2559770305360537,-0.15392205217030377,0.08689968928686048
13,2.612048625946045,6.568252058823523,-4.521914411764705,-0.036069132189367505,-0.0976268571890567,0.4104320503191095,-0.2639210717006615,-0.2533444120971765,0.11018483735004929
14,2.8125498294830322,177.93211176470587,32.705571176470585,-0.037904430941879085,-0.10705470859953167,0.4001784136396776,0.05028078598550392,-0.48008502421756033,-0.19860997758103377
15,3.0128815174102783,169.2144816666667,10.834051666666666,-0.011100428393076048,-0.06922046374794592,0.34344376499514123,-0.0075976680902082525,-0.18699158727788345,0.11395387334979468
16,3.213578701019287,176.34969058823532,-4.722100000000001,-0.018721616334086026,-0.022106445411825607,0.3540697796888663,-0.027306892233605842,-0.09007732237744814,0.19188169982618886
17,3.4143028259277344,207.1858517647059,-24.437188235294123,0.0471128382904398,-0.05826106008970172,0.3217065102960895,-0.2615620155595411,0.06209422004398818,0.10025535849949559
18,3.614804744720459,250.24692684210524,-83.68988315789474,0.1359915428068923,-0.08702018742549555,0.2901714827463289,-0.027541864587741122,-0.07237265863234087,0.050464282151388345
19,3.815369129180908,241.93889333333337,-129.68297666666666,0.17818430222810186,-0.071292436733212,0.3106165133828421,-0.018230681532959314,-0.2438206127827623,-0.12425095527032626
20,4.015931844711304,183.24220131578946,-116.79111263157893,0.20624205195947753,-0.053707618230738274,0.2702928057058798,0.046504952034859,-0.18489687290447673,-0.035128432045566454
21,4.216439485549927,72.25773394736844,-132.04583973684214,0.3553382863277833,-0.11501980725700209,0.03642587910006992,0.038659079186477555,0.02778910906796608,-0.34887439385107993
22,4.416956663131714,-77.66353666666667,-214.4457977777778,0.3838161482716214,-0.037142467365049676,-0.22681923404933485,0.2998074914301213,0.04184227533682291,-0.08048638952668134
23,4.617358922958374,-227.086035,-187.781355,0.3419751902442331,-0.03202306397893675,-0.4221604260229984,-0.09863527603568291,0.8384152699569036,-0.055239400109839895
24,4.818350315093994,-216.90909,-160.39601250000004,0.2834473931724188,0.03166274092297187,-0.3280588334416091,-0.19208652973835544,0.23832787579666892,0.26547713314629245
25,5.018858432769775,-118.12981447368423,-176.54222210526316,0.2740072264832692,0.06850379102765124,-0.20419847053591367,-0.6613583149702912,0.49956884391022754,0.04438342121197538
26,5.219324350357056,-123.90986874999999,-184.08535500000002,0.12473061241084446,0.05808260358047562,-0.09743159545067714,-0.1074116487230904,-0.11983535529322438,-0.10878113539912515
27,5.419916152954102,-41.38287394736844,68.80459000000003,-0.2872047743843687,0.006237084057686162,-0.04091040736786264,0.09097236818360967,0.051305091771762304,0.006098881085931589
